date_id, file_name, date
1559,20070524_web.tic,20070524
1560,20070523_web.tic,20070523
1561,20070522_web.tic,20070522
1562,20070521_web.tic,20070521
1563,20070518_web.tic,20070518
1564,20070517_web.tic,20070517
1565,20070516_web.tic,20070516
1566,20070515_web.tic,20070515
1567,20070514_web.tic,20070514
1568,20070511_web.tic,20070511
1569,20070510_web.tic,20070510
1570,20070509_web.tic,20070509
1571,20070508_web.tic,20070508
1572,20070507_web.tic,20070507
1573,20070504_web.tic,20070504
1574,20070503_web.tic,20070503
1575,20070502_web.tic,20070502
1576,20070501_web.tic,20070501
1577,20070430_web.tic,20070430
1578,20070427_web.tic,20070427
1579,20070426_web.tic,20070426
1580,20070425_web.tic,20070425
1581,20070424_web.tic,20070424
1582,20070423_web.tic,20070423
1583,20070420_web.tic,20070420
1584,20070419_web.tic,20070419
1585,20070418_web.tic,20070418
1586,20070417_web.tic,20070417
1587,20070416_web.tic,20070416
1588,20070413_web.tic,20070413
1589,20070412_web.tic,20070412
1590,20070411_web.tic,20070411
1591,20070410_web.tic,20070410
1592,20070409_web.tic,20070409
1593,20070406_web.tic,20070406
1594,20070405_web.tic,20070405
1595,20070404_web.tic,20070404
1596,20070403_web.tic,20070403
1597,20070402_web.tic,20070402
1598,20070330_web.tic,20070330
1599,20070329_web.tic,20070329
1600,20070328_web.tic,20070328
1601,20070327_web.tic,20070327
1602,20070326_web.tic,20070326
1603,20070323_web.tic,20070323
1604,20070322_web.tic,20070322
1605,20070321_web.tic,20070321
1606,20070323_web.tic,20070323
1607,20070320_web.tic,20070320
1608,20070319_web.tic,20070319
1609,20070316_web.tic,20070316
1610,20070315_web.tic,20070315
1611,20070314_web.tic,20070314
1612,20070313_web.tic,20070313
1613,20070312_web.tic,20070312
1614,20070309_web.tic,20070309
1615,20070308_web.tic,20070308
1616,20070307_web.tic,20070307
1617,20070306_web.tic,20070306
1618,20070305_web.tic,20070305
1619,20070302_web.tic,20070302
1620,20070301_web.tic,20070301
1621,20070228_web.tic,20070228
1622,20070227_web.tic,20070227
1623,20070226_web.tic,20070226
1624,20070223_web.tic,20070223
1625,20070222_web.tic,20070222
1626,20070221_web.tic,20070221
1627,20070220_web.tic,20070220
1628,20070219_web.tic,20070219
1629,20070216_web.tic,20070216
1630,20070215_web.tic,20070215
1631,20070214_web.tic,20070214
1632,20070213_web.tic,20070213
1633,20070212_web.tic,20070212
1634,20070209_web.tic,20070209
1635,20070208_web.tic,20070208
1636,20070207_web.tic,20070207
1637,20070206_web.tic,20070206
1638,20070205_web.tic,20070205
1639,20070202_web.tic,20070202
1640,20070201_web.tic,20070201
1641,20070131_web.tic,20070131
1642,20070130_web.tic,20070130
1643,20070129_web.tic,20070129
1644,20070126_web.tic,20070126
1645,20070125_web.tic,20070125
1646,20070124_web.tic,20070124
1647,20070123_web.tic,20070123
1648,20070122_web.tic,20070122
1649,20070119_web.tic,20070119
1650,20070118_web.tic,20070118
1651,20070117_web.tic,20070117
1652,20070116_web.tic,20070116
1653,20070115_web.tic,20070115
1654,20070112_web.tic,20070112
1655,20070111_web.tic,20070111
1656,20070110_web.tic,20070110
1657,20070109_web.tic,20070109
1658,20070108_web.tic,20070108
1659,20070105_web.tic,20070105
1660,20070104_web.tic,20070104
1661,20070103_web.tic,20070103
1662,20070102_web.tic,20070102
1663,20061229_web.tic,20061229
1664,20061228_web.tic,20061228
1665,20061227_web.tic,20061227
1666,20061226_web.tic,20061226
1667,20061222_web.tic,20061222
1668,20061221_web.tic,20061221
1669,20061220_web.tic,20061220
1670,20061219_web.tic,20061219
1671,20061218_web.tic,20061218
1672,20061215_web.tic,20061215
1673,20061214_web.tic,20061214
1674,20061213_web.tic,20061213
1675,20061212_web.tic,20061212
1676,20061211_web.tic,20061211
1677,20061208_web.tic,20061208
1678,20061207_web.tic,20061207
1679,20061206_web.tic,20061206
1680,20061205_web.tic,20061205
1681,20061204_web.tic,20061204
1682,20061201_web.tic,20061201
1683,20061130_web.tic,20061130
1684,20061129_web.tic,20061129
1685,20061128_web.tic,20061128
1686,20061127_web.tic,20061127
1687,20061124_web.tic,20061124
1688,20061123_web.tic,20061123
1689,20061122_web.tic,20061122
1690,20061121_web.tic,20061121
1691,20061120_web.tic,20061120
1692,20061117_web.tic,20061117
1693,20061116_web.tic,20061116
1694,20061115_web.tic,20061115
1695,20061114_web.tic,20061114
1696,20061113_web.tic,20061113
1697,20061110_web.tic,20061110
1698,20061109_web.tic,20061109
1699,20061108_web.tic,20061108
1700,20061107_web.tic,20061107
1701,20061106_web.tic,20061106
1702,20061103_web.tic,20061103
1703,20061102_web.tic,20061102
1704,20061101_web.tic,20061101
1705,20061031_web.tic,20061031
1706,20061030_web.tic,20061030
1707,20061027_web.tic,20061027
1708,20061026_web.tic,20061026
1709,20061025_web.tic,20061025
1710,20061024_web.tic,20061024
1711,20061023_web.tic,20061023
1712,20061020_web.tic,20061020
1713,20061019_web.tic,20061019
1714,20061018_web.tic,20061018
1715,20061017_web.tic,20061017
1716,20061016_web.tic,20061016
1717,20061013_web.tic,20061013
1718,20061012_web.tic,20061012
1719,20061011_web.tic,20061011
1720,20061010_web.tic,20061010
1721,20061009_web.tic,20061009
1722,20061006_web.tic,20061006
1723,20061005_web.tic,20061005
1724,20061004_web.tic,20061004
1725,20061003_web.tic,20061003
1726,20061002_web.tic,20061002
1727,20060929_web.tic,20060929
1728,20060928_web.tic,20060928
1729,20060927_web.tic,20060927
1730,20060926_web.tic,20060926
1731,20060925_web.tic,20060925
1732,20060922_web.tic,20060922
1733,20060921_web.tic,20060921
1734,20060920_web.tic,20060920
1735,20060919_web.tic,20060919
1736,20060918_web.tic,20060918
1737,20060915_web.tic,20060915
1738,20060914_web.tic,20060914
1739,20060913_web.tic,20060913
1740,20060912_web.tic,20060912
1741,20060911_web.tic,20060911
1742,20060908_web.tic,20060908
1743,20060907_web.tic,20060907
1744,20060906_web.tic,20060906
1745,20060905_web.tic,20060905
1746,20060904_web.tic,20060904
1747,20060901_web.tic,20060901
1748,20060831_web.tic,20060831
1749,20060830_web.tic,20060830
1750,20060829_web.tic,20060829
1751,20060828_web.tic,20060828
1752,20060825_web.tic,20060825
1753,20060824_web.tic,20060824
1754,20060823_web.tic,20060823
1755,20060822_web.tic,20060822
1756,20060821_web.tic,20060821
1757,20060818_web.tic,20060818
1758,20060817_web.tic,20060817
1759,20060816_web.tic,20060816
1760,20060815_web.tic,20060815
1761,20060814_web.tic,20060814
1762,20060811_web.tic,20060811
1763,20060810_web.tic,20060810
1764,20060809_web.tic,20060809
1765,20060808_web.tic,20060808
1766,20060807_web.tic,20060807
1767,20060804_web.tic,20060804
1768,20060803_web.tic,20060803
1769,20060802_web.tic,20060802
1770,20060801_web.tic,20060801
1771,20060731_web.tic,20060731
1772,20060728_web.tic,20060728
1773,20060727_web.tic,20060727
1774,20060726_web.tic,20060726
1775,20060725_web.tic,20060725
1776,20060724_web.tic,20060724
1777,20060721_web.tic,20060721
1778,20060720_web.tic,20060720
1779,20060719_web.tic,20060719
1780,20060718_web.tic,20060718
1781,20060717_web.tic,20060717
1782,20060714_web.tic,20060714
1783,20060713_web.tic,20060713
1784,20060712_web.tic,20060712
1785,20060711_web.tic,20060711
1786,20060710_web.tic,20060710
1787,20060707_web.tic,20060707
1788,20060706_web.tic,20060706
1789,20060705_web.tic,20060705
1790,20060704_web.tic,20060704
1791,20060703_web.tic,20060703
1792,20060630_web.tic,20060630
1793,20060629_web.tic,20060629
1794,20060628_web.tic,20060628
1795,20060627_web.tic,20060627
1796,20060626_web.tic,20060626
1797,20060623_web.tic,20060623
1798,20060622_web.tic,20060622
1799,20060621_web.tic,20060621
1800,20060620_web.tic,20060620
1801,20060619_web.tic,20060619
1802,20060616_web.tic,20060616
1803,20060615_web.tic,20060615
1804,20060614_web.tic,20060614
1805,20060613_web.tic,20060613
1806,20060612_web.tic,20060612
1807,20060609_web.tic,20060609
1808,20060608_web.tic,20060608
1809,20060607_web.tic,20060607
1810,20060606_web.tic,20060606
1811,20060605_web.tic,20060605
1812,20060602_web.tic,20060602
1813,20060601_web.tic,20060601
1814,20060531_web.tic,20060531
1815,20060530_web.tic,20060530
1816,20060529_web.tic,20060529
1817,20060526_web.tic,20060526
1818,20060525_web.tic,20060525
1819,20060524_web.tic,20060524
1820,20060523_web.tic,20060523
1821,20060522_web.tic,20060522
1822,20060519_web.tic,20060519
1823,20060518_web.tic,20060518
1824,20060517_web.tic,20060517
1825,20060516_web.tic,20060516
1826,20060515_web.tic,20060515
1827,20060512_web.tic,20060512
1828,20060511_web.tic,20060511
1829,20060510_web.tic,20060510
1830,20060509_web.tic,20060509
1831,20060508_web.tic,20060508
1832,20060505_web.tic,20060505
1833,20060504_web.tic,20060504
1834,20060503_web.tic,20060503
1835,20060502_web.tic,20060502
1836,20060501_web.tic,20060501
1837,20060428_web.tic,20060428
1838,20060427_web.tic,20060427
1839,20060426_web.tic,20060426
1840,20060425_web.tic,20060425
1841,20060424_web.tic,20060424
1842,20060421_web.tic,20060421
1843,20060420_web.tic,20060420
1844,20060419_web.tic,20060419
1845,20060418_web.tic,20060418
1846,20060417_web.tic,20060417
1847,20060414_web.tic,20060414
1848,20060413_web.tic,20060413
1849,20060412_web.tic,20060412
1850,20060411_web.tic,20060411
1851,20060410_web.tic,20060410
1852,20060407_web.tic,20060407
1853,20060406_web.tic,20060406
1854,20060405_web.tic,20060405
1855,20060404_web.tic,20060404
1856,20060403_web.tic,20060403
1857,20060331_web.tic,20060331
1858,20060330_web.tic,20060330
1859,20060329_web.tic,20060329
1860,20060328_web.tic,20060328
1861,20060327_web.tic,20060327
1862,20060324_web.tic,20060324
1863,20060323_web.tic,20060323
1864,20060322_web.tic,20060322
1865,20060321_web.tic,20060321
1866,20060320_web.tic,20060320
1867,20060317_web.tic,20060317
1868,20060316_web.tic,20060316
1869,20060315_web.tic,20060315
1870,20060314_web.tic,20060314
1871,20060313_web.tic,20060313
1872,20060310_web.tic,20060310
1873,20060309_web.tic,20060309
1874,20060308_web.tic,20060308
1875,20060307_web.tic,20060307
1876,20060306_web.tic,20060306
1877,20060303_web.tic,20060303
1878,20060302_web.tic,20060302
1879,20060301_web.tic,20060301
1880,20060228_web.tic,20060228
1881,20060227_web.tic,20060227
1882,20060224_web.tic,20060224
1883,20060223_web.tic,20060223
1884,20060222_web.tic,20060222
1885,20060221_web.tic,20060221
1886,20060220_web.tic,20060220
1887,20060217_web.tic,20060217
1888,20060216_web.tic,20060216
1889,20060215_web.tic,20060215
1890,20060214_web.tic,20060214
1891,20060213_web.tic,20060213
1892,20060210_web.tic,20060210
1893,20060209_web.tic,20060209
1894,20060208_web.tic,20060208
1895,20060207_web.tic,20060207
1896,20060206_web.tic,20060206
1897,20060203_web.tic,20060203
1898,20060202_web.tic,20060202
1899,20060201_web.tic,20060201
1900,20060131_web.tic,20060131
1901,20060130_web.tic,20060130
1902,20060127_web.tic,20060127
1903,20060126_web.tic,20060126
1904,20060125_web.tic,20060125
1905,20060124_web.tic,20060124
1906,20060123_web.tic,20060123
1907,20060120_web.tic,20060120
1908,20060119_web.tic,20060119
1909,20060118_web.tic,20060118
1910,20060117_web.tic,20060117
1911,20060116_web.tic,20060116
1912,20060113_web.tic,20060113
1913,20060112_web.tic,20060112
1914,20060111_web.tic,20060111
1915,20060110_web.tic,20060110
1916,20060109_web.tic,20060109
1917,20060106_web.tic,20060106
1918,20060105_web.tic,20060105
1919,20060104_web.tic,20060104
1920,20060103_web.tic,20060103
1921,20051230_web.tic,20051230
1922,20051229_web.tic,20051229
1923,20051228_web.tic,20051228
1924,20051227_web.tic,20051227
1925,20051226_web.tic,20051226
1926,20051223_web.tic,20051223
1927,20051222_web.tic,20051222
1928,20051221_web.tic,20051221
1929,20051220_web.tic,20051220
1930,20051219_web.tic,20051219
1931,20051216_web.tic,20051216
1932,20051215_web.tic,20051215
1933,20051214_web.tic,20051214
1934,20051213_web.tic,20051213
1935,20051212_web.tic,20051212
1936,20051209_web.tic,20051209
1937,20051208_web.tic,20051208
1938,20051207_web.tic,20051207
1939,20051206_web.tic,20051206
1940,20051205_web.tic,20051205
1941,20051202_web.tic,20051202
1942,20051201_web.tic,20051201
1943,20051130_web.tic,20051130
1944,20051129_web.tic,20051129
1945,20051128_web.tic,20051128
1946,20051125_web.tic,20051125
1947,20051124_web.tic,20051124
1948,20051123_web.tic,20051123
1949,20051122_web.tic,20051122
1950,20051121_web.tic,20051121
1951,20051118_web.tic,20051118
1952,20051117_web.tic,20051117
1953,20051116_web.tic,20051116
1954,20051115_web.tic,20051115
1955,20051114_web.tic,20051114
1956,20051111_web.tic,20051111
1957,20051110_web.tic,20051110
1958,20051109_web.tic,20051109
1959,20051108_web.tic,20051108
1960,20051107_web.tic,20051107
1961,20051104_web.tic,20051104
1962,20051103_web.tic,20051103
1963,20051102_web.tic,20051102
1964,20051101_web.tic,20051101
1965,20051031_web.tic,20051031
1966,20051028_web.tic,20051028
1967,20051027_web.tic,20051027
1968,20051026_web.tic,20051026
1969,20051025_web.tic,20051025
1970,20051024_web.tic,20051024
1971,20051021_web.tic,20051021
1972,20051020_web.tic,20051020
1973,20051019_web.tic,20051019
1974,20051018_web.tic,20051018
1975,20051017_web.tic,20051017
1976,20051014_web.tic,20051014
1977,20051013_web.tic,20051013
1978,20051012_web.tic,20051012
1979,20051011_web.tic,20051011
1980,20051010_web.tic,20051010
1981,20051007_web.tic,20051007
1982,20051006_web.tic,20051006
1983,20051005_web.tic,20051005
1984,20051004_web.tic,20051004
1985,20051003_web.tic,20051003
1986,20050930_web.tic,20050930
1987,20050929_web.tic,20050929
1988,20050928_web.tic,20050928
1989,20050927_web.tic,20050927
1990,20050926_web.tic,20050926
1991,20050923_web.tic,20050923
1992,20050922_web.tic,20050922
1993,20050921_web.tic,20050921
1994,20050920_web.tic,20050920
1995,20050919_web.tic,20050919
1996,20050916_web.tic,20050916
1997,20050915_web.tic,20050915
1998,20050914_web.tic,20050914
1999,20050913_web.tic,20050913
2000,20050912_web.tic,20050912
2001,20050909_web.tic,20050909
2002,20050908_web.tic,20050908
2003,20050907_web.tic,20050907
2004,20050906_web.tic,20050906
2005,20050905_web.tic,20050905
2006,20050902_web.tic,20050902
2007,20050901_web.tic,20050901
2008,20050831_web.tic,20050831
2009,20050830_web.tic,20050830
2010,20050829_web.tic,20050829
2011,20050826_web.tic,20050826
2012,20050825_web.tic,20050825
2013,20050824_web.tic,20050824
2014,20050823_web.tic,20050823
2015,20050822_web.tic,20050822
2016,20050819_web.tic,20050819
2017,20050818_web.tic,20050818
2018,20050817_web.tic,20050817
2019,20050816_web.tic,20050816
2020,20050815_web.tic,20050815
2021,20050812_web.tic,20050812
2022,20050811_web.tic,20050811
2023,20050810_web.tic,20050810
2024,20050809_web.tic,20050809
2025,20050808_web.tic,20050808
2026,20050805_web.tic,20050805
2027,20050804_web.tic,20050804
2028,20050803_web.tic,20050803
2029,20050802_web.tic,20050802
2030,20050801_web.tic,20050801
2031,20050729_web.tic,20050729
2032,20050728_web.tic,20050728
2033,20050727_web.tic,20050727
2034,20050726_web.tic,20050726
2035,20050725_web.tic,20050725
2036,20050722_web.tic,20050722
2037,20050721_web.tic,20050721
2038,20050720_web.tic,20050720
2039,20050719_web.tic,20050719
2040,20050718_web.tic,20050718
2041,20050715_web.tic,20050715
2042,20050714_web.tic,20050714
2043,20050713_web.tic,20050713
2044,20050712_web.tic,20050712
2045,20050711_web.tic,20050711
2046,20050708_web.tic,20050708
2047,20050707_web.tic,20050707
2048,20050706_web.tic,20050706
2049,20050705_web.tic,20050705
2050,20050704_web.tic,20050704
2051,20050701_web.tic,20050701
2052,20050630_web.tic,20050630
2053,20050629_web.tic,20050629
2054,20050628_web.tic,20050628
2055,20050627_web.tic,20050627
2056,20050624_web.tic,20050624
2057,20050623_web.tic,20050623
2058,20050622_web.tic,20050622
2059,20050621_web.tic,20050621
2060,20050620_web.tic,20050620
2061,20050617_web.tic,20050617
2062,20050616_web.tic,20050616
2063,20050615_web.tic,20050615
2064,20050614_web.tic,20050614
2065,20050613_web.tic,20050613
2066,20050610_web.tic,20050610
2067,20050609_web.tic,20050609
2068,20050608_web.tic,20050608
2069,20050607_web.tic,20050607
2070,20050606_web.tic,20050606
2071,20050603_web.tic,20050603
2072,20050602_web.tic,20050602
2073,20050601_web.tic,20050601
2074,20050531_web.tic,20050531
2075,20050530_web.tic,20050530
2076,20050527_web.tic,20050527
2077,20050526_web.tic,20050526
2078,20050525_web.tic,20050525
2079,20050524_web.tic,20050524
2080,20050523_web.tic,20050523
2081,20050520_web.tic,20050520
2082,20050519_web.tic,20050519
2083,20050518_web.tic,20050518
2084,20050517_web.tic,20050517
2085,20050516_web.tic,20050516
2086,20050513_web.tic,20050513
2087,20050512_web.tic,20050512
2088,20050511_web.tic,20050511
2089,20050510_web.tic,20050510
2090,20050509_web.tic,20050509
2091,20050506_web.tic,20050506
2092,20050505_web.tic,20050505
2093,20050504_web.tic,20050504
2094,20050503_web.tic,20050503
2095,20050502_web.tic,20050502
2096,20050429_web.tic,20050429
2097,20050428_web.tic,20050428
2098,20050427_web.tic,20050427
2099,20050426_web.tic,20050426
2100,20050425_web.tic,20050425
2101,20050422_web.tic,20050422
2102,20050421_web.tic,20050421
2103,20050420_web.tic,20050420
2104,20050419_web.tic,20050419
2105,20050418_web.tic,20050418
2106,20050415_web.tic,20050415
2107,20050414_web.tic,20050414
2108,20050413_web.tic,20050413
2109,20050412_web.tic,20050412
2110,20050411_web.tic,20050411
2111,20050408_web.tic,20050408
2112,20050407_web.tic,20050407
2113,20050406_web.tic,20050406
2114,20050405_web.tic,20050405
2115,20050404_web.tic,20050404
2116,20050401_web.tic,20050401
2117,20050331_web.tic,20050331
2118,20050330_web.tic,20050330
2119,20050329_web.tic,20050329
2120,20050328_web.tic,20050328
2121,20050325_web.tic,20050325
2122,20050324_web.tic,20050324
2123,20050323_web.tic,20050323
2124,20050322_web.tic,20050322
2125,20050321_web.tic,20050321
2126,20050318_web.tic,20050318
2127,20050317_web.tic,20050317
2128,20050317_web.tic,20050317
2129,20050316_web.tic,20050316
2130,20050315_web.tic,20050315
2131,20050314_web.tic,20050314
2132,20050311_web.tic,20050311
2133,20050310_web.tic,20050310
2134,20050309_web.tic,20050309
2135,20050308_web.tic,20050308
2136,20050307_web.tic,20050307
2137,20050304_web.tic,20050304
2138,20050303_web.tic,20050303
2139,20050302_web.tic,20050302
2140,20050301_web.tic,20050301
2141,20050228_web.tic,20050228
2142,20050225_web.tic,20050225
2143,20050224_web.tic,20050224
2144,20050223_web.tic,20050223
2145,20050222_web.tic,20050222
2146,20050221_web.tic,20050221
2147,20050218_web.tic,20050218
2148,20050217_web.tic,20050217
2149,20050216_web.tic,20050216
2150,20050215_web.tic,20050215
2151,20050214_web.tic,20050214
2152,20050211_web.tic,20050211
2153,20050210_web.tic,20050210
2154,20050209_web.tic,20050209
2155,20050208_web.tic,20050208
2156,20050207_web.tic,20050207
2157,20050204_web.tic,20050204
2158,20050203_web.tic,20050203
2159,20050202_web.tic,20050202
2160,20050201_web.tic,20050201
2161,20050131_web.tic,20050131
2162,20050128_web.tic,20050128
2163,20050127_web.tic,20050127
2164,20050126_web.tic,20050126
2165,20050125_web.tic,20050125
2166,20050124_web.tic,20050124
2167,20050121_web.tic,20050121
2168,20050120_web.tic,20050120
2169,20050119_web.tic,20050119
2170,20050118_web.tic,20050118
2171,20050117_web.tic,20050117
2172,20050114_web.tic,20050114
2173,20050113_web.tic,20050113
2174,20050112_web.tic,20050112
2175,20050111_web.tic,20050111
2176,20050110_web.tic,20050110
2177,20050107_web.tic,20050107
2178,20050106_web.tic,20050106
2179,20050105_web.tic,20050105
2180,20050104_web.tic,20050104
2181,20050103_web.tic,20050103
2182,20041231_web.tic,20041231
2183,20041230_web.tic,20041230
2184,20041229_web.tic,20041229
2185,20041228_web.tic,20041228
2186,20041227_web.tic,20041227
2187,20041224_web.tic,20041224
2188,20041223_web.tic,20041223
2189,20041222_web.tic,20041222
2190,20041221_web.tic,20041221
2191,20041220_web.tic,20041220
2192,20041217_web.tic,20041217
2193,20041216_web.tic,20041216
2194,20041215_web.tic,20041215
2195,20041214_web.tic,20041214
2196,20041213_web.tic,20041213
2197,20041210_web.tic,20041210
2198,20041209_web.tic,20041209
2199,20041208_web.tic,20041208
2200,20041207_web.tic,20041207
2201,20041206_web.tic,20041206
2202,20041203_web.tic,20041203
2203,20041202_web.tic,20041202
2204,20041201_web.tic,20041201
2205,20041130_web.tic,20041130
2206,20041129_web.tic,20041129
2207,20041126_web.tic,20041126
2208,20041125_web.tic,20041125
2209,20041124_web.tic,20041124
2210,20041123_web.tic,20041123
2211,20041122_web.tic,20041122
2212,20041119_web.tic,20041119
2213,20041118_web.tic,20041118
2214,20041117_web.tic,20041117
2215,20041116_web.tic,20041116
2216,20041115_web.tic,20041115
2217,20041112_web.tic,20041112
2218,20041111_web.tic,20041111
2219,20041110_web.tic,20041110
2220,20041109_web.tic,20041109
2221,20041108_web.tic,20041108
2222,20041105_web.tic,20041105
2223,20041104_web.tic,20041104
2224,20041103_web.tic,20041103
2225,20041102_web.tic,20041102
2226,20041101_web.tic,20041101
2227,20041029_web.tic,20041029
2228,20041028_web.tic,20041028
2229,20041027_web.tic,20041027
2230,20041026_web.tic,20041026
2231,20041025_web.tic,20041025
2232,20041022_web.tic,20041022
2233,20041021_web.tic,20041021
2234,20041020_web.tic,20041020
2235,20041019_web.tic,20041019
2236,20041018_web.tic,20041018
2237,20041015_web.tic,20041015
2238,20041014_web.tic,20041014
2239,20041013_web.tic,20041013
2240,20041012_web.tic,20041012
2241,20041011_web.tic,20041011
2242,20041008_web.tic,20041008
2243,20041007_web.tic,20041007
2244,20041006_web.tic,20041006
2245,20041005_web.tic,20041005
2246,20041004_web.tic,20041004
2247,20041001_web.tic,20041001
2248,20040930_web.tic,20040930
2249,20040929_web.tic,20040929
2250,20040928_web.tic,20040928
2251,20040927_web.tic,20040927
2252,20040924_web.tic,20040924
2253,20040923_web.tic,20040923
2254,20040922_web.tic,20040922
2255,20040921_web.tic,20040921
2256,20040920_web.tic,20040920
2257,20040917_web.tic,20040917
2258,20040916_web.tic,20040916
2259,20040915_web.tic,20040915
2260,20040914_web.tic,20040914
2261,20040913_web.tic,20040913
2262,20040910_web.tic,20040910
2263,20040909_web.tic,20040909
2264,20040908_web.tic,20040908
2265,20040907_web.tic,20040907
2266,20040906_web.tic,20040906
2267,20040903_web.tic,20040903
2268,20040902_web.tic,20040902
2269,20040901_web.tic,20040901
2270,20040831_web.tic,20040831
2271,20040830_web.tic,20040830
2272,20040827_web.tic,20040827
2273,20040826_web.tic,20040826
2274,20040825_web.tic,20040825
2275,20040824_web.tic,20040824
2276,20040823_web.tic,20040823
2277,20040820_web.tic,20040820
2278,20040819_web.tic,20040819
2279,20040818_web.tic,20040818
2280,20040817_web.tic,20040817
2281,20040816_web.tic,20040816
2282,20040813_web.tic,20040813
2283,20040812_web.tic,20040812
2284,20040811_web.tic,20040811
2285,20040810_web.tic,20040810
2286,20040809_web.tic,20040809
2287,20040806_web.tic,20040806
2288,20040805_web.tic,20040805
2289,20040804_web.tic,20040804
2290,20040803_web.tic,20040803
2291,20040802_web.tic,20040802
2292,20040730_web.tic,20040730
2293,20040729_web.tic,20040729
2294,20040728_web.tic,20040728
2295,20040727_web.tic,20040727
2296,20040726_web.tic,20040726
2297,20040722_web.tic,20040722
2298,20040721_web.tic,20040721
2299,20040720_web.tic,20040720
2300,20040719_web.tic,20040719
2301,20040716_web.tic,20040716
2302,20040715_web.tic,20040715
2303,20040714_web.tic,20040714
2304,20040713_web.tic,20040713
2305,20040712_web.tic,20040712
2306,20040709_web.tic,20040709
2307,20040708_web.tic,20040708
2308,20040707_web.tic,20040707
2309,20040706_web.tic,20040706
2310,20040705_web.tic,20040705
2311,20040702_web.tic,20040702
2312,20040701_web.tic,20040701
2313,20040630_web.tic,20040630
2314,20040629_web.tic,20040629
2315,20040628_web.tic,20040628
2316,20040624_web.tic,20040624
2317,20040623_web.tic,20040623
2318,20040622_web.tic,20040622
2319,20040621_web.tic,20040621
2320,20040618_web.tic,20040618
2321,20040617_web.tic,20040617
2322,20040616_web.tic,20040616
2323,20040615_web.tic,20040615
2324,20040614_web.tic,20040614
2325,20040611_web.tic,20040611
2326,20040610_web.tic,20040610
2327,20040609_web.tic,20040609
2328,20040608_web.tic,20040608
2329,20040607_web.tic,20040607
2330,20040604_web.tic,20040604
2331,20040603_web.tic,20040603
2332,20040602_web.tic,20040602
2333,20040601_web.tic,20040601
2334,20040531_web.tic,20040531
2335,20040528_web.tic,20040528
2336,20040527_web.tic,20040527
2337,20040526_web.tic,20040526
2338,20040525_web.tic,20040525
2339,20040524_web.tic,20040524
2340,20040521_web.tic,20040521
2341,20040520_web.tic,20040520
2342,20040519_web.tic,20040519
2343,20040518_web.tic,20040518
2344,20040517_web.tic,20040517
2345,20040514_web.tic,20040514
2346,20040513_web.tic,20040513
2347,20040512_web.tic,20040512
2348,20040511_web.tic,20040511
2349,20040510_web.tic,20040510
2350,20040507_web.tic,20040507
2351,20040506_web.tic,20040506
2352,20040505_web.tic,20040505
2353,20040504_web.tic,20040504
2354,20040503_web.tic,20040503
2355,20040430_web.tic,20040430
2356,20040429_web.tic,20040429
2357,20040428_web.tic,20040428
2358,20040427_web.tic,20040427
2359,20040426_web.tic,20040426
2360,20040423_web.tic,20040423
2361,20040422_web.tic,20040422
2362,20040421_web.tic,20040421
2363,20040420_web.tic,20040420
2364,20040419_web.tic,20040419
2365,20040416_web.tic,20040416
2366,20040414_web.tic,20040414
2367,20040413_web.tic,20040413
2368,20040412_web.tic,20040412
2369,20040409_web.tic,20040409
2370,20040408_web.tic,20040408
2371,20040407_web.tic,20040407
2372,20040406_web.tic,20040406
2373,20040405_web.tic,20040405
2374,20040402_web.tic,20040402
2375,20040401_web.tic,20040401
2376,20040331_web.tic,20040331
2377,20040330_web.tic,20040330
2378,20040329_web.tic,20040329
2379,20040326_web.tic,20040326
2380,20040325_web.tic,20040325
2381,20040324_web.tic,20040324
2382,20040323_web.tic,20040323
2383,20040322_web.tic,20040322
2384,20040319_web.tic,20040319
2385,20040318_web.tic,20040318
2386,20040317_web.tic,20040317
2387,20040316_web.tic,20040316
2388,20040315_web.tic,20040315
2389,20040312_web.tic,20040312
2390,20040311_web.tic,20040311
2391,20040310_web.tic,20040310
2392,20040309_web.tic,20040309
2393,20040308_web.tic,20040308
2394,20040305_web.tic,20040305
2395,20040304_web.tic,20040304
2396,20040303_web.tic,20040303
2397,20040302_web.tic,20040302
2398,20040301_web.tic,20040301
2399,20040227_web.tic,20040227
2400,20040226_web.tic,20040226
2401,20040225_web.tic,20040225
2402,20040224_web.tic,20040224
2403,20040223_web.tic,20040223
2404,20040220_web.tic,20040220
2405,20040219_web.tic,20040219
2406,20040218_web.tic,20040218
2407,20040217_web.tic,20040217
2408,20040216_web.tic,20040216
2409,20040213_web.tic,20040213
2410,20040212_web.tic,20040212
2411,20040211_web.tic,20040211
2412,20040210_web.tic,20040210
2413,20040209_web.tic,20040209
2414,20040206_web.tic,20040206
2415,20040205_web.tic,20040205
2416,20040204_web.tic,20040204
2417,20040203_web.tic,20040203
2418,20040202_web.tic,20040202
2419,20040130_web.tic,20040130
2420,20040129_web.tic,20040129
2421,20040128_web.tic,20040128
2422,20040127_web.tic,20040127
2423,20040126_web.tic,20040126
2424,20040123_web.tic,20040123
2425,20040122_web.tic,20040122
2426,20040121_web.tic,20040121
2427,20040120_web.tic,20040120
2428,20040119_web.tic,20040119
2429,20040116_web.tic,20040116
2430,20040115_web.tic,20040115
2431,20040114_web.tic,20040114
2432,20040113_web.tic,20040113
